ID,name,confidence,x_min,y_min,x_max,y_max
397,knife,0.419900715,530.6641235,818.453064,946.6965942,1087.866943
398,knife,0.419900715,530.6641235,818.453064,946.6965942,1087.866943
399,knife,0.419900715,530.6641235,818.453064,946.6965942,1087.866943
400,knife,0.419900715,530.6641235,818.453064,946.6965942,1087.866943
401,knife,0.419900715,530.6641235,818.453064,946.6965942,1087.866943
402,microwave,0.257323653,322.3821106,95.40423584,696.5062256,242.4270477
403,microwave,0.257323653,322.3821106,95.40423584,696.5062256,242.4270477
404,microwave,0.257323653,322.3821106,95.40423584,696.5062256,242.4270477
405,microwave,0.257323653,322.3821106,95.40423584,696.5062256,242.4270477
406,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
407,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
408,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
409,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
410,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
411,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
412,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
413,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
414,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
415,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
416,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
417,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
418,orange,0.65106678,139.8972626,684.3833618,274.7185669,804.1173706
419,orange,0.54596144,462.3945007,858.9532471,607.9035645,987.8439941
420,orange,0.508990526,862.9049072,685.5618286,956.8356934,800.8842163
421,orange,0.388854355,386.9919434,777.6622925,456.4537354,931.2410278
422,orange,0.352960378,322.453949,679.3948975,387.9994812,797.8972168
423,orange,0.296466619,68.92300415,595.9584961,132.8522034,758.4953613
424,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
425,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
426,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
427,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
428,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
429,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
430,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
431,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
432,orange,0.480667174,747.975708,1113.962646,865.1151123,1240.86792
433,orange,0.263130128,812.010498,281.3251343,911.4680176,373.8788452
434,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
435,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
436,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
437,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
438,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
439,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
440,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
441,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
442,orange,0.65106678,139.8972626,684.3833618,274.7185669,804.1173706
443,orange,0.54596144,462.3945007,858.9532471,607.9035645,987.8439941
444,orange,0.508990526,862.9049072,685.5618286,956.8356934,800.8842163
445,orange,0.388854355,386.9919434,777.6622925,456.4537354,931.2410278
446,orange,0.352960378,322.453949,679.3948975,387.9994812,797.8972168
447,orange,0.296466619,68.92300415,595.9584961,132.8522034,758.4953613
448,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
449,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
450,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
451,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
452,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
453,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
454,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
455,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
456,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
457,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
458,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
459,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
460,orange,0.65106678,139.8972626,684.3833618,274.7185669,804.1173706
461,orange,0.54596144,462.3945007,858.9532471,607.9035645,987.8439941
462,orange,0.508990526,862.9049072,685.5618286,956.8356934,800.8842163
463,orange,0.388854355,386.9919434,777.6622925,456.4537354,931.2410278
464,orange,0.352960378,322.453949,679.3948975,387.9994812,797.8972168
465,orange,0.296466619,68.92300415,595.9584961,132.8522034,758.4953613
466,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
467,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
468,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
469,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
470,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
471,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
472,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
473,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
474,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
475,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
476,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
477,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
478,orange,0.65106678,139.8972626,684.3833618,274.7185669,804.1173706
479,orange,0.54596144,462.3945007,858.9532471,607.9035645,987.8439941
480,orange,0.508990526,862.9049072,685.5618286,956.8356934,800.8842163
481,orange,0.388854355,386.9919434,777.6622925,456.4537354,931.2410278
482,orange,0.352960378,322.453949,679.3948975,387.9994812,797.8972168
483,orange,0.296466619,68.92300415,595.9584961,132.8522034,758.4953613
484,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
485,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
486,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
487,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
488,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
489,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
490,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
491,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
492,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
493,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
494,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
495,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
496,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
497,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
498,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
499,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
500,orange,0.679596841,31.73382378,222.9623413,72.01974487,262.075531
501,orange,0.580408216,68.95404816,226.4130554,118.6103058,275.608551
502,orange,0.65106678,139.8972626,684.3833618,274.7185669,804.1173706
503,orange,0.54596144,462.3945007,858.9532471,607.9035645,987.8439941
504,orange,0.508990526,862.9049072,685.5618286,956.8356934,800.8842163
505,orange,0.388854355,386.9919434,777.6622925,456.4537354,931.2410278
506,orange,0.352960378,322.453949,679.3948975,387.9994812,797.8972168
507,orange,0.296466619,68.92300415,595.9584961,132.8522034,758.4953613
508,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
509,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
510,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
511,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
512,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
513,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
514,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
515,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
516,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
517,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
518,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
519,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
520,orange,0.377691448,708.8164063,438.4989624,836.3057861,518.2467041
521,orange,0.377174735,288.8804321,315.7072449,462.0196838,399.2537231
522,orange,0.338240027,163.5171204,337.1051331,335.8289795,406.6592102
523,orange,0.255886614,806.2145996,404.1974792,983.9610596,505.0698547
524,parking meter,0.42019698,296.7511292,132.006073,968.4051514,1143.936646
525,parking meter,0.42019698,296.7511292,132.006073,968.4051514,1143.936646
526,parking meter,0.42019698,296.7511292,132.006073,968.4051514,1143.936646
527,parking meter,0.42019698,296.7511292,132.006073,968.4051514,1143.936646
528,parking meter,0.42019698,296.7511292,132.006073,968.4051514,1143.936646
529,parking meter,0.42019698,296.7511292,132.006073,968.4051514,1143.936646
530,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
531,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
532,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
533,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
534,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
535,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
536,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
537,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
538,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
539,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
540,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
541,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
542,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
543,person,0.921501517,575.8471069,504.953125,964.1542969,1096.099609
544,person,0.732968807,297.1637878,162.58078,376.3146667,366.8627319
545,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
546,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
547,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
548,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
549,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
550,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
551,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
552,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
553,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
554,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
555,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
556,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
557,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
558,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
559,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
560,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
561,person,0.861931801,649.8813477,564.3292236,956.756958,946.7940674
562,person,0.921501517,575.8471069,504.953125,964.1542969,1096.099609
563,person,0.732968807,297.1637878,162.58078,376.3146667,366.8627319
564,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
565,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
566,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
567,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
568,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
569,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
570,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
571,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
572,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
573,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
574,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
575,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
576,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
577,person,0.559678197,549.626709,472.2734985,792.1262207,861.8256836
578,person,0.912345648,342.7257385,316.6112671,558.0270996,687.1159058
579,person,0.914683878,296.6271973,290.9304199,506.3268738,582.1587524
580,person,0.719199121,313.4726868,261.1542664,443.2005005,505.2642822
581,person,0.449395537,400.2727661,342.5509338,469.2942505,406.8400879
582,person,0.921501517,575.8471069,504.953125,964.1542969,1096.099609
583,person,0.732968807,297.1637878,162.58078,376.3146667,366.8627319
584,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
585,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
586,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
587,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
588,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
589,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
590,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
591,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
592,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
593,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
594,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
595,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
596,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
597,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
598,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
599,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
600,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
601,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
602,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
603,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
604,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
605,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
606,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
607,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
608,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
609,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
610,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
611,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
612,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
613,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
614,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
615,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
616,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
617,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
618,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
619,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
620,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
621,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
622,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
623,person,0.861931801,649.8813477,564.3292236,956.756958,946.7940674
624,person,0.921501517,575.8471069,504.953125,964.1542969,1096.099609
625,person,0.732968807,297.1637878,162.58078,376.3146667,366.8627319
626,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
627,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
628,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
629,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
630,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
631,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
632,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
633,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
634,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
635,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
636,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
637,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
638,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
639,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
640,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
641,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
642,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
643,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
644,person,0.559678197,549.626709,472.2734985,792.1262207,861.8256836
645,person,0.912345648,342.7257385,316.6112671,558.0270996,687.1159058
646,person,0.914683878,296.6271973,290.9304199,506.3268738,582.1587524
647,person,0.719199121,313.4726868,261.1542664,443.2005005,505.2642822
648,person,0.449395537,400.2727661,342.5509338,469.2942505,406.8400879
649,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
650,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
651,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
652,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
653,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
654,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
655,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
656,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
657,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
658,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
659,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
660,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
661,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
662,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
663,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
664,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
665,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
666,person,0.861931801,649.8813477,564.3292236,956.756958,946.7940674
667,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
668,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
669,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
670,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
671,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
672,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
673,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
674,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
675,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
676,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
677,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
678,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
679,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
680,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
681,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
682,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
683,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
684,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
685,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
686,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
687,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
688,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
689,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
690,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
691,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
692,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
693,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
694,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
695,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
696,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
697,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
698,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
699,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
700,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
701,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
702,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
703,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
704,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
705,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
706,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
707,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
708,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
709,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
710,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
711,person,0.347360492,299.2619019,28.59313583,712.9295654,520.661438
712,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
713,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
714,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
715,person,0.837816656,239.7102356,600.8671875,376.7432861,748.3575439
716,person,0.78302902,350.3947449,557.0367432,450.9752502,739.5117798
717,person,0.647012711,600.7886353,674.3300781,675.9204712,815.2403564
718,person,0.58527267,429.7271118,549.2469482,537.6968384,852.2767334
719,person,0.580514252,558.6705322,704.5656738,631.7745361,838.0422974
720,person,0.397496313,545.09198,674.1668701,583.3484497,789.6765137
721,person,0.301428556,543.7414551,681.1820679,603.9885254,830.8422852
722,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
723,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
724,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
725,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
726,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
727,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
728,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
729,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
730,person,0.347360492,299.2619019,28.59313583,712.9295654,520.661438
731,person,0.861931801,649.8813477,564.3292236,956.756958,946.7940674
732,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
733,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
734,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
735,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
736,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
737,person,0.347360492,299.2619019,28.59313583,712.9295654,520.661438
738,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
739,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
740,person,0.854438305,386.6291504,569.1506958,798.9672241,1072.49353
741,person,0.526795089,71.35134125,271.467804,201.0041046,451.9162903
742,person,0.271554798,70.58290863,270.8188782,133.5166473,421.8798828
743,person,0.347360492,299.2619019,28.59313583,712.9295654,520.661438
744,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
745,person,0.347360492,299.2619019,28.59313583,712.9295654,520.661438
746,person,0.330362648,591.487793,481.1165161,765.7171631,928.6651611
747,person,0.892510653,432.2498169,421.7284546,764.4230347,903.5563354
748,person,0.542075038,316.4878235,259.2277222,515.913269,582.3380127
749,refrigerator,0.328700006,31.58179855,45.38951111,380.2165527,733.3925781
750,refrigerator,0.328700006,31.58179855,45.38951111,380.2165527,733.3925781
751,refrigerator,0.328700006,31.58179855,45.38951111,380.2165527,733.3925781
752,refrigerator,0.328700006,31.58179855,45.38951111,380.2165527,733.3925781
753,refrigerator,0.328700006,31.58179855,45.38951111,380.2165527,733.3925781
754,refrigerator,0.328700006,31.58179855,45.38951111,380.2165527,733.3925781
755,refrigerator,0.328700006,31.58179855,45.38951111,380.2165527,733.3925781
756,refrigerator,0.328700006,31.58179855,45.38951111,380.2165527,733.3925781
757,sports ball,0.625586033,384.4100647,193.6244049,415.8763428,225.8630981
758,sports ball,0.625586033,384.4100647,193.6244049,415.8763428,225.8630981
759,sports ball,0.625586033,384.4100647,193.6244049,415.8763428,225.8630981
760,sports ball,0.625586033,384.4100647,193.6244049,415.8763428,225.8630981
761,sports ball,0.625586033,384.4100647,193.6244049,415.8763428,225.8630981
762,sports ball,0.625586033,384.4100647,193.6244049,415.8763428,225.8630981
763,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
764,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
765,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
766,stop sign,0.34884426,170.643158,138.4403381,876.0074463,1052
767,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
768,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
769,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
770,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
771,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
772,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
773,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
774,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
775,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
776,stop sign,0.457503438,260.9438171,167.3207397,301.4446106,228.760498
777,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
778,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
779,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
780,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
781,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
782,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
783,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
784,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
785,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
786,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
787,suitcase,0.274276346,73.66664886,110.2761002,107.5597916,268.1214294
788,tie,0.306492209,518.0066528,60.31604004,680.086853,1280
789,tie,0.306492209,518.0066528,60.31604004,680.086853,1280
790,tie,0.378158778,428.367218,427.9077148,456.937561,463.6945801
791,tie,0.306492209,518.0066528,60.31604004,680.086853,1280
792,tie,0.378158778,428.367218,427.9077148,456.937561,463.6945801
793,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
794,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
795,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
796,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
797,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
798,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
799,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
800,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
801,toilet,0.473945767,22.77291679,149.8513641,57.97297668,257.2084961
802,toilet,0.350602746,35.41158295,143.1838837,80.00348663,262.0569153
